id,price
0,7.052309600400238
1,8.361865194851218
2,7.461901393086403
3,8.401785012037182
4,9.473769953975566
5,8.361209472134272
6,6.136586308872941
7,9.203929787519847
8,8.718694160450898
9,8.922930868083018
10,8.378730043811519
11,7.416174068137217
12,9.32113063460094
13,8.022123268724886
14,9.436997957960056
15,6.929968295294343
16,6.648127020309253
17,6.457661666520233
18,8.713283070867739
19,8.372538324027493
20,6.8928406174477
21,6.460753846748047
22,9.436997957960056
23,7.414909896557463
24,9.001624833698063
25,6.635096980207825
26,7.938304797654747
27,8.024126533002997
28,6.9368609479796355
29,9.005159750951371
30,8.475601503874097
31,8.515322405283605
32,9.436997957960056
33,8.43028295709361
34,7.621865086682028
35,6.304125711482175
36,8.027674578583785
37,6.41907610054145
38,8.828739646805667
39,7.147831915478318
40,6.670649185001354
41,7.725784812710069
42,9.107817256669176
43,8.37177303144149
44,6.311838034788771
45,8.03447594458518
46,9.012309780570527
47,7.351950086734497
48,8.299839167344027
49,6.1269157089419455
50,7.746300894533574
51,8.397392928933165
52,8.71613766988687
53,7.789054026802051
54,7.8891097155736825
55,8.232823763699136
56,7.737396156215053
57,9.51699260928237
58,7.796942946605069
59,7.149340470173622
60,7.656689909520364
61,7.49621449799344
62,7.473371877093402
63,8.400635564911228
64,8.280740768566167
65,8.718694160450898
66,8.460219690351842
67,7.156231798666497
68,7.622440345545909
69,6.635096980207825
70,7.938304797654747
71,6.8355644131548505
72,7.719519071276811
73,9.001624833698063
74,7.050773303222473
75,6.287585505578432
76,6.649924352535764
77,6.297689978266368
78,9.01314395440967
79,8.024126533002997
80,6.649924352535764
81,8.361865194851218
82,6.929968295294343
83,6.7683817964848565
84,6.300387594191442
85,7.69730036731988
86,7.725784812710069
87,8.514444676605665
88,7.094581325418573
89,6.305373826962915
90,6.670649185001354
91,6.722904599427952
92,6.413405568301013
93,6.535921503814195
94,6.635096980207825
95,6.766774323258618
96,8.031996399815688
97,6.532773617888729
98,8.37202660030794
99,7.820825320590355
100,7.212670306852955
101,8.300930220035303
102,8.884996408050405
103,8.027940286925281
104,8.004065345791451
105,7.717488595536122
106,7.71871150104525
107,7.424869142800409
108,8.7613800163373
109,7.023153736791873
110,6.669388927843624
111,6.422498088994044
112,7.999143924257087
113,6.748104299744844
114,6.517574558437655
115,6.158311771623271
116,6.338971990402246
117,8.548242401794573
118,6.434302598928425
119,6.649924352535764
120,6.669388927843624
121,9.012309780570527
122,6.635096980207825
123,9.106348797353519
124,7.8529563352778355
125,8.024126533002997
126,7.437877125165143
127,8.2132759118326
128,6.976827888705271
129,6.649924352535764
130,8.400321044409772
131,7.680321422193358
132,8.366066534184972
133,8.02626906490825
134,9.668603738924059
135,6.666146147979645
136,7.6166940876276
137,9.201629641685173
138,7.537906615230141
139,6.848344083842051
140,8.729619251984792
141,6.929968295294343
142,7.446741157568879
143,8.380527647090513
144,7.999143924257087
145,9.11496728628833
146,6.8707860155879725
147,8.69971387228744
148,6.649924352535764
149,6.500948473966356
150,7.624634391596061
151,6.669388927843624
152,9.621846994965091
153,8.760779452775067
154,6.846907297343503
155,6.635096980207825
156,6.669388927843624
157,7.814521952630422
158,7.413763337533864
159,7.162590030205815
160,6.7595959704853525
161,7.5344503751681735
162,8.310062156207726
163,8.718694160450898
164,6.876907604622338
165,6.265670266633262
166,9.16973045470128
167,6.257537775359764
168,8.71613766988687
169,6.648127020309253
170,6.929968295294343
171,8.928987259731967
172,8.049847173166436
173,9.62758236915702
174,7.0350391749480226
175,7.657806187457259
176,8.372538324027493
177,6.984834824426729
178,7.077161148286576
179,7.68862921545799
180,8.695845459275557
181,6.533557384402157
182,9.001624833698063
183,7.077161148286576
184,6.099203346255475
185,6.721721103109498
186,6.171899108169016
187,6.635096980207825
188,7.504283584088621
189,6.246689872943182
190,8.507960173649503
191,8.031996399815688
192,9.436997957960056
193,6.4304516051111955
194,7.737427532134391
195,7.858911360087782
196,8.334252832548174
197,8.11288833763401
198,6.502909917901284
199,7.740685081252617
200,7.911255948715547
201,7.670988644928969
202,7.061872805487264
203,6.438404939733615
