id,price
0,7.024776263251482
1,8.336744662720307
2,7.4451918401821855
3,8.342531247658693
4,9.541690701289987
5,8.336744662720307
6,6.214501057007793
7,9.325202708541006
8,8.891713421816497
9,8.730160259378094
10,8.353931148473471
11,7.433620694558234
12,9.36519346804335
13,8.123496500849761
14,9.325202708541006
15,6.882747344115741
16,6.62693271154652
17,6.4967285428814066
18,8.891713421816497
19,8.342531247658693
20,6.866054759152621
21,6.4338275614879805
22,9.325202708541006
23,7.433001902209424
24,8.891713421816497
25,6.62693271154652
26,7.948423979525159
27,7.951519225188701
28,6.891810758670527
29,8.891713421816497
30,8.575868588947456
31,8.506942300837666
32,9.325202708541006
33,8.410960423443907
34,7.541523058693299
35,6.25628673274936
36,7.948423979525159
37,6.40221765537292
38,8.997726790469068
39,7.093449106899446
40,6.6371220445491375
41,7.633986846970796
42,8.891713421816497
43,8.342531247658693
44,6.62693271154652
45,7.951519225188701
46,8.891713421816497
47,7.311268102876955
48,8.336744662720307
49,6.120834996532069
50,7.793256732639086
51,8.342531247658693
52,8.891713421816497
53,7.948423979525159
54,7.951519225188701
55,8.174078392306363
56,7.633986846970796
57,9.354847333894101
58,7.951519225188701
59,7.096974499025431
60,7.615100310705445
61,7.6163754415951725
62,7.455559435045734
63,8.393773937690742
64,8.336744662720307
65,8.891713421816497
66,8.41638389476387
67,7.215633710224234
68,7.559670625744089
69,6.62693271154652
70,7.948423979525159
71,6.758518724525677
72,7.381866361742907
73,8.891713421816497
74,7.024776263251482
75,6.243167573096962
76,6.62693271154652
77,6.371217261718667
78,9.008421965769376
79,7.951519225188701
80,6.62693271154652
81,8.33845939016647
82,6.882747344115741
83,6.8484611174899985
84,6.2414342830720555
85,7.710007090427825
86,7.633986846970796
87,8.506942300837666
88,7.095090950218148
89,6.2533694321418
90,6.6371220445491375
91,6.711142525844103
92,6.481655363230959
93,6.630956685631312
94,6.62693271154652
95,6.8484611174899985
96,7.951519225188701
97,6.615301252318261
98,8.342531247658693
99,7.925546752947709
100,7.1176474470698645
101,8.342531247658693
102,8.891713421816497
103,7.951519225188701
104,7.948423979525159
105,7.948423979525159
106,7.765157367719072
107,7.439841569533376
108,8.891713421816497
109,6.942208679223848
110,6.6371220445491375
111,6.368369504261433
112,7.948423979525159
113,6.641179388330025
114,6.4654973785262815
115,6.214501057007793
116,6.345058756875062
117,8.506942300837666
118,6.339827050431541
119,6.62693271154652
120,6.6371220445491375
121,8.900463988647257
122,6.62693271154652
123,9.087134805081527
124,7.951519225188701
125,7.951519225188701
126,7.396674032147935
127,8.293477988742282
128,6.904494350499663
129,6.62693271154652
130,8.342531247658693
131,7.602472147397086
132,8.336744662720307
133,7.948423979525159
134,9.574772687679319
135,6.6371220445491375
136,7.532022827927937
137,9.325202708541006
138,7.439409914197325
139,6.868656450755559
140,8.718283020030446
141,6.882747344115741
142,7.444250789793075
143,8.355645875919633
144,7.951519225188701
145,8.891713421816497
146,6.855879189144694
147,8.506942300837666
148,6.62693271154652
149,6.441368271406379
150,7.575295762352369
151,6.6371220445491375
152,9.628031314143513
153,8.718283020030446
154,6.868656450755559
155,6.62693271154652
156,6.6371220445491375
157,7.7708987280197395
158,7.4286672984798745
159,7.184769856733966
160,6.714905098539216
161,7.61127518331657
162,8.342531247658693
163,8.891713421816497
164,6.866054759152621
165,6.23474782724023
166,8.891713421816497
167,6.228746977322081
168,8.891713421816497
169,6.62693271154652
170,6.882747344115741
171,8.891713421816497
172,8.310024614851544
173,9.628031314143513
174,7.0436123217863384
175,7.633986846970796
176,8.342531247658693
177,6.93690393584185
178,7.038543377903235
179,7.4451918401821855
180,8.891713421816497
181,6.4843967832318095
182,8.891713421816497
183,7.038543377903235
184,6.222319968705415
185,6.711142525844103
186,6.216752654550036
187,6.62693271154652
188,7.4924863486833715
189,6.343041391383034
190,8.506942300837666
191,7.948423979525159
192,9.325202708541006
193,6.339827050431541
194,7.925546752947709
195,7.948423979525159
196,8.336744662720307
197,8.123496500849761
198,6.4654973785262815
199,7.790128651993926
200,7.951519225188701
201,7.633986846970796
202,7.024776263251482
203,6.368369504261433
204,9.628031314143513
205,8.342531247658693
206,9.628031314143513
207,9.541690701289987
208,8.50166935719781
209,7.4387192577244425
210,9.253796238125016
211,7.948423979525159
212,7.424564242967509
213,8.293477988742282
214,8.17213000312184
215,6.868656450755559
216,7.710007090427825
217,7.156304597418
218,6.808807498056336
219,6.868656450755559
220,7.948423979525159
221,8.891713421816497
222,7.444250789793075
223,6.339827050431541
224,8.245527410984732
225,8.255344467351792
226,7.911206723655061
227,7.951519225188701
228,6.904494350499663
229,8.891713421816497
230,7.951519225188701
231,8.891713421816497
232,6.339827050431541
233,6.6371220445491375
234,7.4451918401821855
235,8.506942300837666
236,6.6371220445491375
237,6.62693271154652
238,6.62693271154652
239,9.325202708541006
240,7.4451918401821855
241,6.868656450755559
242,6.3747174280485295
243,7.831244699839065
244,8.342531247658693
245,7.4451918401821855
246,7.951519225188701
247,7.633986846970796
248,8.310024614851544
249,6.660673265110986
250,6.868656450755559
251,7.4117394101256355
252,7.948423979525159
253,6.62693271154652
254,8.342531247658693
255,6.62693271154652
256,8.891713421816497
257,7.541523058693299
258,6.715563163772012
259,6.62693271154652
260,7.424564242967509
261,6.862552010850181
262,9.207110525918626
263,9.316521457822105
264,8.336744662720307
265,9.325202708541006
266,8.17213000312184
267,7.311268102876955
268,8.70241713551657
269,9.325202708541006
270,6.4654973785262815
271,8.891713421816497
272,7.099353760664247
273,8.310024614851544
274,7.607597760223165
275,8.506942300837666
276,8.506942300837666
277,6.622724314051956
278,7.948423979525159
279,7.765157367719072
280,7.61142288761204
281,6.85837067761501
282,7.948423979525159
283,8.891713421816497
284,6.339827050431541
285,8.506942300837666
286,7.948423979525159
287,7.951519225188701
288,8.891713421816497
289,7.951519225188701
290,7.517810279324939
291,7.513496984845386
292,7.932211166731154
293,6.868656450755559
294,6.62693271154652
295,8.891713421816497
296,6.842561314282077
297,6.228746977322081
298,6.868656450755559
299,7.633986846970796
300,7.948423979525159
301,7.426112294729425
302,8.506942300837666
303,9.30734206327467
304,7.424564242967509
305,9.622057234125917
306,8.59013597497039
307,8.891713421816497
308,7.427616959295095
309,6.62693271154652
310,7.482363210538587
311,9.628031314143513
312,7.3974449467868935
313,8.342531247658693
314,8.342531247658693
315,6.647040210707271
316,6.62693271154652
317,6.62693271154652
318,7.951519225188701
319,9.325202708541006
320,8.718283020030446
321,7.581650811410026
322,7.630161719581921
323,7.948423979525159
324,6.311458345250103
325,8.506942300837666
326,7.948423979525159
327,9.325202708541006
328,6.882747344115741
329,6.62693271154652
330,8.900463988647257
331,8.410960423443907
332,6.942208679223848
333,7.948423979525159
334,9.325202708541006
335,8.336744662720307
336,8.506942300837666
337,7.951519225188701
338,9.130210912918107
339,8.353931148473471
340,9.325202708541006
